"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment"
"687609","CR-0000094402","0","1","0","0","22-268-0014","False","False","50","9/25/2022 12:09:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of",""
"687610","CR-0000094403","0","1","0","0","22-268-0581","False","False","0","9/25/2022 3:43:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE"
"687611","CR-0000094404","1","0","0","0","22-269-0328","False","False","","9/26/2022 10:25:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","North Of","BIKE"
"687612","CR-0000094405","1","1","0","0","22-269-0718","False","False","24","9/26/2022 5:52:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"687613","CR-0000094406","0","1","0","0","22-270-0148","False","False","0","9/27/2022 5:50:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","North","South","At","BIKE"
"687614","CR-0000094407","2","0","0","0","22-269-0868","False","False","0","9/26/2022 9:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687615","CR-0000094408","1","0","0","0","22-270-0433","False","False","0","9/27/2022 12:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687616","CR-0000094409","1","0","0","0","22-271-0500","False","False","0","9/28/2022 1:51:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687617","CR-0000094410","1","0","0","0","22-271-0138","False","False","36","9/28/2022 5:48:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","South Of",""
"687618","CR-0000094411","0","0","0","0","22-271-0656","False","False","0","9/28/2022 4:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687619","CR-0000094412","1","0","0","0","22-272-0345","False","False","21","9/29/2022 11:09:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"687620","CR-0000094413","1","0","0","0","22-272-0631","False","False","0","9/29/2022 3:56:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687621","CR-0000094414","1","0","0","0","22-272-0586","False","False","0","9/29/2022 4:06:00 PM","No Pedestrians Involved","Dry","Construction - Repair Zone","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687622","CR-0000094415","3","0","0","0","22-273-0197","True","False","34","9/30/2022 7:35:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","East Of",""
"687645","CR-0000094438","1","0","0","0","22-270-0446","False","False","0","9/27/2022 12:38:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"687673","CR-0000094468","0","1","0","0","22-225-0118","False","False","0","8/13/2022 2:39:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","Curb"
"688679","CR-0000094500","1","0","0","0","22-263-0646","False","False","50","9/19/2022 3:31:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"688680","CR-0000094501","1","0","0","0","22-263-0767","False","False","165","9/20/2022 6:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","North Of","BIKE"
"688681","CR-0000094502","1","0","0","0","22-263-0262","False","False","650","9/20/2022 9:40:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of",""
"688682","CR-0000094503","1","0","0","0","22-264-0618","False","False","0","9/21/2022 3:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"688683","CR-0000094504","1","1","0","0","22-261-0554","False","False","25","9/18/2022 3:32:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Cloudy","Head On","Related","Other Vehicle","Not Applicable","Not Applicable","South Of",""
"688684","CR-0000094505","0","1","0","0","22-262-0405","False","False","250","9/19/2022 12:49:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of",""
"688685","CR-0000094507","0","1","0","0","22-264-0914","False","False","0","9/21/2022 8:58:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Dark - Street Light","Unknown","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","South","North","At","PED"
"688686","CR-0000094508","0","1","0","0","22-262-0286","False","False","73","9/19/2022 9:53:00 AM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Pedestrian At Fault","Controls Functioning","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","East","West","North Of","PED"
"688687","CR-0000094509","3","0","0","0","22-267-0396","False","False","0","9/24/2022 11:01:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"688697","CR-0000094522","0","0","0","0","22-186-4000","False","True","51","7/5/2022 8:35:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of",""
"688698","CR-0000094523","0","0","0","0","22-207-4000","False","True","","7/25/2022 2:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"688699","CR-0000094524","0","0","0","0","22-184-4001","False","True","51","7/3/2022 9:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Unknown","Not Applicable","Not Applicable","West Of",""
"688700","CR-0000094525","0","0","0","0","22-200-4004","False","True","51","7/19/2022 12:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Non-Related","Unknown","Not Applicable","Not Applicable","Unknown",""
"688701","CR-0000094526","0","0","0","0","22-203-4001","False","True","0","7/15/2022 12:20:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"688702","CR-0000094527","0","0","0","0","22-209-4004","False","True","51","7/28/2022 7:30:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of",""
"688703","CR-0000094528","0","0","0","0","22-194-4003","False","True","","7/12/2022 8:37:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","ALSO SEE TCR#221954000"
"688704","CR-0000094529","0","0","0","0","22-205-4001","False","True","0","7/24/2022 9:20:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"688705","CR-0000094530","0","0","0","0","22-206-4001","False","True","51","7/24/2022 8:30:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Unknown","Not Applicable","Not Applicable","North Of",""
"688706","CR-0000094531","0","0","0","0","22-202-4006","False","True","0","7/21/2022 7:52:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"688707","CR-0000094532","0","0","0","0","22-192-4008","False","True","51","7/9/2022 12:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Unknown","Not Applicable","Not Applicable","Unknown",""
"688708","CR-0000094533","0","0","0","0","22-209-4002","False","True","","7/28/2022 4:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown",""
"688709","CR-0000094534","0","0","0","0","22-208-4001","False","True","","7/27/2022 5:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown",""
"688710","CR-0000094535","0","0","0","0","22-209-4001","False","True","51","7/23/2022 4:42:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Unknown","Not Applicable","Not Applicable","South Of",""
"688711","CR-0000094536","0","0","0","0","22-207-4004","False","True","51","7/26/2022 2:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"688712","CR-0000094537","0","0","0","0","22-212-4001","False","True","0","7/31/2022 12:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"688713","CR-0000094538","0","0","0","0","22-184-4003","False","True","","7/3/2022 10:50:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown",""
"688714","CR-0000094539","0","0","0","0","22-186-4004","False","True","51","7/5/2022 8:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of",""
"688715","CR-0000094540","0","0","0","0","22-197-4000","False","True","","7/15/2022 10:18:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","South Of",""
"688716","CR-0000094541","0","0","0","0","22-196-4001","False","True","51","7/14/2022 10:45:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of",""
"688717","CR-0000094542","0","0","0","0","22-188-4001","False","True","51","7/6/2022 5:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of",""
"688718","CR-0000094543","0","0","0","0","22-188-4000","False","True","51","7/1/2022 9:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of",""
"688719","CR-0000094544","0","0","0","0","22-191-4002","False","True","51","7/10/2022 1:11:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of",""
"688720","CR-0000094545","0","0","0","0","22-202-4005","False","True","51","7/20/2022 7:21:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of",""
"688721","CR-0000094546","0","0","0","0","22-193-4003","False","True","51","7/12/2022 4:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of",""
"688722","CR-0000094547","0","0","0","0","22-194-4001","False","True","","7/11/2022 6:50:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","Unknown",""
"688723","CR-0000094548","0","0","0","0","22-206-4000","False","True","0","7/24/2022 6:27:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
